,entry_id,stsd,day,vid,tablockid,rt,tatripid,blk,tripid,pid,stst,start_timestamp,end_timestamp,time_driven,miles_driven,start_soc,end_soc,avg_temp,avg_speed,avg_speed_driven,max_speed,acceleration_avg,acceleration_max,acceleration_min,mile_soc,energy_used,kwh_mile,starting_alt,accu_ascending,accu_descending,num_peaks,weight,traffic,battery_capacity,driver_id,start_rm,end_rm,odo,source
3350,3351,2025-02-25,TUESDAY,2405,,2,,22,894030,,,1740496233,1740503442,120.15,23.261,85.2,76.4,55.7841,14.0775,19.8275,48.2825,0.0451354,1.89624,-1.73611,2.6433,55.6286,2.39149,14.8583,124.288,-123.99,34.0,0.0,0.0165,686.0,113501,180.208,161.595,8051.04,Clever
3351,3352,2025-02-25,TUESDAY,2405,,2,,22,227030,,,1740503510,1740510602,118.2,22.9379,76.0,68.0,62.5249,11.7496,21.8866,47.9912,-0.00592398,1.76068,-1.9876,2.86724,44.2539,1.92929,15.392,112.957,-113.94,32.0,0.0,0.0924,686.0,113501,160.749,138.752,8074.37,Clever
3352,3353,2025-02-25,TUESDAY,2405,,2,,22,746030,,,1740510655,1740517891,120.6,23.0964,68.0,61.2,67.9907,13.5271,19.8076,50.0398,0.0753916,2.25524,-2.39324,3.39652,41.0364,1.77675,15.2768,110.965,-111.152,30.0,0.0,0.0082,686.0,113501,143.828,122.677,8097.46,Clever
3353,3354,2025-02-25,TUESDAY,2405,,2,,22,512030,,,1740517952,1740524978,117.1,22.9907,61.2,53.2,68.7888,13.3096,21.0152,50.9913,-0.000718156,2.00636,-2.25524,2.87384,46.5332,2.024,15.0898,108.934,-109.615,31.0,0.0,0.0932,686.0,113501,129.445,105.756,8120.55,Clever
3354,3355,2025-02-25,TUESDAY,2405,,2,,22,263030,,,1740525049,1740532258,120.15,23.2766,52.8,45.2,65.5961,13.0291,20.5048,37.5056,-0.0413259,2.468,-1.80163,3.06271,44.4045,1.90769,14.4092,121.142,-120.395,26.0,0.0,0.0165,686.0,121795,111.678,88.8349,8143.56,Clever
3355,3356,2025-02-25,TUESDAY,2405,,2,,22,75030,,,1740532298,1740535618,55.3333,10.3583,45.6,41.2,63.3631,14.7404,20.3765,40.9619,0.0810278,2.06479,-1.61697,2.35415,25.1891,2.43179,15.1564,74.8209,-28.0974,18.0,0.0,0.0357,686.0,121795,96.4494,87.1429,8166.84,Clever
3356,3357,2025-02-25,TUESDAY,2405,,PI,,22,1004034,,,1740535675,1740536339,11.0667,2.64393,40.8,40.4,61.7345,21.4266,21.4266,40.1949,-0.119537,1.23555,-1.10635,6.60987,3.35363,1.26842,60.0472,12.0618,-57.3493,4.0,0.0,0.0,686.0,121795,86.2968,85.4508,8177.59,Clever
3357,3358,2025-02-25,TUESDAY,2406,,PO,,21X,926033,,,1740488700,1740489528,13.8,3.41133,89.2,88.4,54.2557,20.6985,25.2982,37.0881,0.239795,1.17988,-0.250401,4.26418,5.71921,1.67654,15.818,5.88565,-4.86422,5.0,0.0,0.0,686.0,121797,212.498,210.592,5992.33,Clever
3358,3359,2025-02-25,TUESDAY,2406,,1X,,21X,503030,,,1740489597,1740492421,47.0667,10.06,88.0,84.4,53.6864,11.1276,23.9242,56.0496,-0.0604865,2.08667,-1.72768,2.79444,23.3472,2.32079,20.3504,61.3466,-31.7149,16.0,0.0,0.1667,686.0,121797,209.639,201.063,5996.78,Clever
3359,3360,2025-02-25,TUESDAY,2406,,1X,,21X,356030,,,1740492469,1740495241,46.2,9.32057,84.0,79.2,53.7472,14.2142,25.2696,42.3794,-0.00606841,1.01133,-1.0016,1.94178,18.9351,2.03154,51.2557,20.5203,-51.4256,10.0,0.0,0.3191,686.0,121797,200.11,184.864,6006.89,Clever
3360,3361,2025-02-25,TUESDAY,2406,,1X,,21X,549030,,,1740495289,1740497685,39.9333,10.0351,79.2,74.4,54.245,16.2404,24.3606,41.059,-0.119403,1.41811,-1.69271,2.09066,31.0714,3.09626,20.3504,43.3373,-12.6396,13.0,0.0,0.0976,686.0,121797,188.675,177.24,6016.22,Clever
3361,3362,2025-02-25,TUESDAY,2406,,1X,,21X,318030,,,1740497757,1740501054,54.95,9.14037,74.4,69.2,56.5378,10.3334,18.6796,37.5929,0.0481833,1.41811,-0.936138,1.75776,31.0612,3.39825,49.9821,19.0632,-50.0842,13.0,0.0,0.0,686.0,121797,177.24,164.853,6026.26,Clever
3362,3363,2025-02-25,TUESDAY,2406,,1X,,21X,715030,,,1740501103,1740503862,45.9833,9.83009,69.2,64.8,55.9615,15.6536,26.0893,49.3602,0.0359098,2.06479,-1.73611,2.23411,28.1572,2.86439,20.6212,38.7125,-19.33,11.0,0.0,0.1915,686.0,121797,164.853,154.371,6035.61,Clever
3363,3364,2025-02-25,TUESDAY,2406,,1X,,21X,419030,,,1740503932,1740505798,31.1,8.77687,64.4,62.4,59.3448,14.1482,22.7944,35.4667,0.276669,2.54574,-1.13774,4.38843,12.7563,1.4534,51.2557,16.4549,-49.8702,8.0,0.0,0.0,686.0,121797,153.418,148.653,6045.74,Clever
3364,3365,2025-02-25,TUESDAY,2406,,1X,,21X,196030,,,1740505845,1740508605,46.0,10.0445,62.0,58.8,62.6533,14.3736,25.1539,60.273,-0.180493,1.28601,-1.58197,3.13889,19.056,1.89716,20.3504,50.3454,-20.7137,12.0,0.0,0.1489,686.0,121797,147.7,140.077,6055.02,Clever
3365,3366,2025-02-25,TUESDAY,2406,,1X,,21X,393030,,,1740508667,1740511441,46.2333,9.21804,58.4,55.6,66.7959,16.2665,21.9244,40.2144,0.112979,2.89352,-2.10568,3.29215,15.5641,1.68844,53.1892,11.3187,-44.1575,5.0,0.0,0.234,686.0,121797,139.124,124.831,6065.21,Clever
3366,3367,2025-02-25,TUESDAY,2406,,1X,,21X,9030,,,1740511502,1740513890,39.8,9.58775,54.8,51.6,67.6479,15.8145,24.7531,53.7098,-0.0872799,1.39057,-1.34844,2.99617,18.223,1.90065,20.3504,41.5533,-20.745,10.0,0.0,0.0732,686.0,121797,130.548,122.925,6074.46,Clever
3367,3368,2025-02-25,TUESDAY,2406,,1X,,21X,260030,,,1740513961,1740516532,42.85,9.32989,51.2,48.4,67.6837,13.5457,21.9311,39.3697,0.0214219,1.75204,-1.6121,3.3321,17.0797,1.83065,51.0481,14.7952,-45.2384,8.0,0.0,0.0,686.0,90419,121.972,115.301,6084.47,Clever
3368,3369,2025-02-25,TUESDAY,2406,,1X,,21X,395030,,,1740516573,1740519350,46.2833,9.96679,48.4,44.8,70.343,12.6153,20.8637,52.1078,0.203725,2.37487,-2.48016,2.76855,21.6838,2.17561,20.3504,45.7106,-16.6964,14.0,0.0,0.0,686.0,90419,115.301,106.725,6093.82,Clever
3369,3370,2025-02-25,TUESDAY,2406,,1X,,21X,239030,,,1740519421,1740522241,47.0,9.29882,44.8,42.0,68.8004,11.5683,18.4236,39.3503,0.0452659,2.55311,-2.02546,3.32101,14.766,1.58795,58.5278,11.8363,-50.0136,8.0,0.0,0.125,686.0,90419,105.772,100.055,6103.87,Clever
3370,3371,2025-02-25,TUESDAY,2406,,1X,,21X,552030,,,1740522297,1740524816,41.9833,9.47591,42.0,38.4,67.5245,13.0998,20.504,48.331,-0.0664353,1.24008,-1.79186,2.6322,18.4742,1.9496,18.2249,51.2873,-20.1476,15.0,0.0,0.0465,686.0,90419,100.055,91.4789,6113.7,Clever
3371,3372,2025-02-25,TUESDAY,2406,,1X,,21X,876030,,,1740524869,1740527637,46.1333,9.37338,38.4,36.0,67.0622,13.322,18.6508,40.059,0.158629,1.73611,-1.54703,3.90557,15.0443,1.605,55.902,14.699,-49.9798,10.0,0.0,0.2553,686.0,90419,91.4789,78.1382,6123.21,Clever
3372,3373,2025-02-25,TUESDAY,2406,,1X,,21X,645030,,,1740527671,1740530578,48.45,9.78349,36.0,32.8,65.0623,12.5462,18.603,51.4961,0.0445158,1.44676,-1.84784,3.05734,18.3358,1.87416,20.3504,43.5313,-23.878,11.0,0.0,0.0612,686.0,90419,85.7614,78.1382,6132.6,Clever
3373,3374,2025-02-25,TUESDAY,2406,,1X,,21X,795030,,,1740530619,1740533156,42.2833,8.85454,32.4,30.0,64.3243,11.8991,16.1487,38.9328,0.0608506,2.62136,-1.63298,3.68939,14.5141,1.63917,58.5278,12.1944,-51.3618,11.0,0.0,0.0,686.0,90419,77.1853,71.4679,6142.93,Clever
3374,3375,2025-02-25,TUESDAY,2406,,1X,,21X,267030,,,1740533197,1740535799,43.3667,9.84873,29.6,26.4,62.9412,14.1323,18.8431,50.7971,0.112635,2.17014,-1.36166,3.07773,17.1089,1.73717,20.605,48.3399,-20.8965,15.0,0.0,0.0,686.0,90419,70.515,62.8917,6152.02,Clever
3375,3376,2025-02-25,TUESDAY,2406,,1X,,21X,445030,,,1740535859,1740537960,35.0167,8.99435,26.4,23.6,61.3757,18.7696,20.8551,34.9521,-0.0638864,0.945407,-1.51699,3.21227,15.975,1.77611,53.1892,11.2458,-45.1801,9.0,0.0,0.0,686.0,90419,62.8917,56.2214,6162.09,Clever
3376,3377,2025-02-25,TUESDAY,2406,,PI,,21X,1027034,,,1740538011,1740538857,14.1,4.02027,23.6,22.4,60.6693,16.196,21.0548,36.4182,-0.159018,0.649013,-2.21187,3.35022,6.05092,1.5051,20.605,1.058,-7.3302,4.0,0.0,0.0,686.0,90419,56.2214,53.3627,6171.32,Clever
3377,3378,2025-02-26,WEDNESDAY,2401,,PO,,132,999023,,,1740578696,1740579831,18.9167,4.00163,95.6,94.0,55.4132,11.073,22.1461,37.5832,-0.0163028,0.954861,-2.32358,2.50102,10.4706,2.61658,15.818,4.10633,-8.13545,5.0,0.0,0.1,686.0,122518,183.85,180.773,7456.67,Clever
3378,3379,2025-02-26,WEDNESDAY,2401,,2,,132,737020,,,1740579873,1740585584,95.1833,17.0442,93.6,84.8,53.8658,11.1038,18.6868,41.2144,-0.000886377,1.75365,-2.34375,1.93684,56.688,3.32594,8.8749,113.384,-107.102,28.0,0.0,0.0104,686.0,122518,180.004,155.388,7460.98,Clever
3379,3380,2025-02-26,WEDNESDAY,2401,,2,,132,354020,,,1740585646,1740592542,114.933,22.9907,83.2,74.4,55.3896,14.0397,21.5795,44.5931,0.092213,2.29779,-2.60417,2.61258,56.3861,2.45256,15.0898,122.266,-122.946,28.0,0.0,0.1207,686.0,122518,160.004,135.388,7478.03,Clever
3380,3381,2025-02-26,WEDNESDAY,2401,,2,,132,256020,,,1740592601,1740599739,118.967,23.2486,73.6,65.6,66.1401,13.0147,17.8952,49.166,-0.0357726,1.5625,-1.97676,2.90607,49.3674,2.12346,14.4092,122.625,-121.878,36.0,0.0,0.1917,686.0,122518,141.542,119.233,7501.02,Clever
3381,3382,2025-02-26,WEDNESDAY,2401,,2,,132,594020,,,1740599800,1740606878,117.967,22.9752,65.2,58.4,68.159,12.787,19.1805,47.6417,-0.0837105,1.50406,-2.36742,3.37871,42.4526,1.84776,15.0898,116.167,-116.847,28.0,0.0,0.1429,686.0,122518,125.387,105.387,7524.27,Clever
3382,3383,2025-02-26,WEDNESDAY,2401,,2,,132,576020,,,1740606960,1740614021,117.683,23.0808,58.0,47.6,68.8106,13.0657,20.5624,40.7483,0.08513,2.21354,-1.86632,2.21931,50.9298,2.20659,15.2768,114.696,-114.816,43.0,0.0,0.0756,686.0,122518,111.541,91.5405,7547.41,Clever
3383,3384,2025-02-26,WEDNESDAY,2401,,2,,132,187020,,,1740614082,1740621647,126.083,22.8354,49.6,41.2,68.0398,11.6194,20.4817,44.0494,-0.00873636,1.73611,-1.59689,2.7185,49.7718,2.17959,15.1564,120.295,-123.637,37.0,0.0,0.063,686.0,125175,95.3867,79.2325,7570.5,Clever
3384,3385,2025-02-26,WEDNESDAY,2401,,2,,132,108020,,,1740621708,1740628186,107.967,22.8944,40.8,32.4,63.2422,13.1624,18.9628,41.5056,0.0119152,1.86632,-1.95312,2.72553,47.9464,2.09424,15.1564,118.919,-118.986,39.0,0.0,0.0,686.0,125175,78.4633,62.3091,7593.63,Clever
3385,3386,2025-02-26,WEDNESDAY,2401,,2,,132,193020,,,1740628258,1740633590,88.8667,22.4315,32.8,24.0,59.6171,16.0754,22.6368,37.5929,-0.0670469,1.43229,-1.67595,2.54903,47.5681,2.12059,15.1564,103.15,-109.201,26.0,0.0,0.0333,686.0,125175,63.0783,46.1549,7616.72,Clever
3386,3387,2025-02-26,WEDNESDAY,2401,,2,,132,324020,,,1740633647,1740635696,34.15,8.79551,23.6,20.4,59.0462,13.8118,23.5613,34.69,-0.0222264,0.78125,-0.945407,2.7486,19.0995,2.1715,15.0898,24.4171,-20.7557,10.0,0.0,0.1143,686.0,125175,45.3856,39.2316,7639.89,Clever
3387,3388,2025-02-26,WEDNESDAY,2401,,PI,,132,1046024,,,1740635748,1740635748,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,686.0,125175,,,7648.85,Clever
3388,3389,2025-02-26,WEDNESDAY,2402,,PO,,11X,961023,,,1740574960,1740576122,19.3667,3.95503,97.6,96.0,56.1732,13.9826,26.4115,49.5543,-0.0658838,0.505663,-1.52496,2.47189,9.11343,2.30427,15.7672,44.0558,-9.84088,5.0,0.0,0.05,686.0,116959,176.364,173.473,11338.6,Clever
3389,3390,2025-02-26,WEDNESDAY,2402,,1X,,11X,245020,,,1740576173,1740578939,46.1,9.44795,96.4,94.0,55.1402,11.5419,19.852,35.2822,0.039726,1.40657,-1.08507,3.93664,17.4676,1.84883,49.9821,18.7804,-48.4121,4.0,0.0,0.3191,686.0,116959,174.196,169.136,11342.5,Clever
3390,3391,2025-02-26,WEDNESDAY,2402,,1X,,11X,107020,,,1740579003,1740581684,44.6833,10.0942,94.4,91.2,54.7467,12.2118,23.2024,48.0009,0.0945817,1.80487,-0.936138,3.15442,19.4668,1.92852,20.3504,54.5726,-25.5584,9.0,0.0,0.3261,686.0,116959,170.582,164.799,11352.0,Clever
3391,3392,2025-02-26,WEDNESDAY,2402,,1X,,11X,738020,,,1740581747,1740584377,43.8333,9.3361,91.2,89.2,53.5268,15.8197,24.0735,38.0396,-0.0978994,0.601623,-1.3772,4.66805,13.6713,1.46435,52.2225,18.9802,-50.8522,9.0,0.0,0.1556,686.0,116959,164.799,153.957,11362.2,Clever
3392,3393,2025-02-26,WEDNESDAY,2402,,1X,,11X,10020,,,1740584436,1740587143,45.1167,9.9233,89.2,86.4,54.5611,13.4583,19.9382,35.8842,-0.120394,0.468069,-1.3063,3.54404,17.5387,1.76743,20.3504,51.091,-24.5333,11.0,0.0,0.1087,686.0,116959,161.185,156.126,11371.5,Clever
3393,3394,2025-02-26,WEDNESDAY,2402,,1X,,11X,547020,,,1740587213,1740589742,42.15,8.89803,86.0,84.0,54.4821,13.8446,19.0364,38.2532,0.171814,1.55595,-1.39057,4.44902,11.3364,1.27404,47.4859,12.0311,-38.8958,8.0,0.0,0.0,686.0,116959,155.403,151.789,11382.1,Clever
3394,3395,2025-02-26,WEDNESDAY,2402,,1X,,11X,160020,,,1740589797,1740592310,41.8833,10.0942,84.0,81.6,56.2179,14.9463,23.3943,49.6223,-0.00338286,1.71107,-1.93838,4.2059,15.8677,1.57196,20.6212,50.3985,-21.6551,10.0,0.0,0.1395,686.0,116959,151.789,147.452,11391.0,Clever
3395,3396,2025-02-26,WEDNESDAY,2402,,1X,,11X,402020,,,1740592382,1740595135,45.8833,9.07823,81.2,79.2,63.3152,14.2574,20.4563,38.9522,-0.0894442,0.992063,-1.91974,4.53911,14.1352,1.55704,51.685,19.2141,-50.2779,10.0,0.0,0.0,686.0,116959,146.729,143.115,11401.5,Clever
3396,3397,2025-02-26,WEDNESDAY,2402,,1X,,11X,91020,,,1740595172,1740597753,43.0167,10.0817,77.6,75.2,66.8293,12.8863,16.2272,52.1757,-0.0694603,1.4881,-2.44404,4.20072,16.8874,1.67505,20.6212,47.273,-18.5297,11.0,0.0,0.0909,686.0,116959,140.224,135.887,11410.6,Clever
3397,3398,2025-02-26,WEDNESDAY,2402,,1X,,11X,909020,,,1740597835,1740600542,45.1167,9.26153,75.2,72.8,68.6093,13.3381,21.6744,34.1269,-0.015976,1.252,-1.25746,3.85898,13.2577,1.43148,53.1892,16.5138,-49.3526,14.0,0.0,0.0,686.0,116959,135.887,131.55,11420.8,Clever
3398,3399,2025-02-26,WEDNESDAY,2402,,1X,,11X,384020,,,1740600598,1740603156,42.6333,9.85494,72.8,70.0,67.6312,13.8557,22.8919,52.3991,0.0291364,1.50084,-0.709468,3.51962,17.381,1.76368,20.3504,44.696,-25.7534,11.0,0.0,0.0227,686.0,116959,131.55,126.491,11430.1,Clever
3399,3400,2025-02-26,WEDNESDAY,2402,,1X,,11X,106020,,,1740603237,1740605942,45.0833,9.04405,70.0,67.2,68.116,11.0677,21.0286,41.1755,0.137791,1.89624,-1.33547,3.23002,14.8317,1.63994,58.5278,12.1066,-50.0132,8.0,0.0,0.0,686.0,116959,126.491,121.431,11440.5,Clever
3400,3401,2025-02-26,WEDNESDAY,2402,,1X,,11X,304020,,,1740605981,1740608503,42.0333,10.0134,67.2,64.4,69.0879,11.7913,22.9276,53.069,-0.177267,1.21027,-1.76982,3.57622,19.3672,1.93413,20.6212,54.1005,-23.6735,9.0,0.0,0.0465,686.0,83414,121.431,116.371,11449.6,Clever
3401,3402,2025-02-26,WEDNESDAY,2402,,1X,,11X,452020,,,1740608574,1740611342,46.1333,9.20561,64.0,61.6,68.8226,14.0251,18.7001,42.4474,0.0264547,1.87801,-1.67879,3.83567,15.1179,1.64225,57.3604,13.1426,-50.1526,10.0,0.0,0.1489,686.0,83414,115.649,104.807,11459.8,Clever
3402,3403,2025-02-26,WEDNESDAY,2402,,1X,,11X,465020,,,1740611387,1740614150,46.05,9.5194,61.2,58.0,68.3335,10.2723,17.8648,36.6803,-0.0243571,1.36856,-1.39216,2.97481,18.9294,1.98851,19.6962,38.7789,-19.0128,18.0,0.0,0.0,686.0,83414,110.589,104.807,11469.2,Clever
3403,3404,2025-02-26,WEDNESDAY,2402,,1X,,11X,870020,,,1740614191,1740616796,43.4167,8.89803,58.0,55.2,68.7226,11.0125,17.7158,39.6707,0.115045,2.42054,-2.02546,3.17787,16.4494,1.84866,56.9341,11.8176,-50.0918,11.0,0.0,0.0,686.0,83414,104.807,99.747,11479.3,Clever
3404,3405,2025-02-26,WEDNESDAY,2402,,1X,,11X,53020,,,1740616843,1740619914,51.1833,10.001,54.8,51.6,67.8008,13.7799,19.1935,54.5447,-0.000294615,1.8715,-1.97285,3.1253,20.1616,2.01596,20.6212,49.4924,-22.8462,12.0,0.0,0.1923,686.0,83414,99.0242,93.2417,11488.4,Clever
3405,3406,2025-02-26,WEDNESDAY,2402,,1X,,11X,535020,,,1740619955,1740622069,35.2333,9.23357,51.6,49.2,67.2897,15.7067,17.519,37.525,0.072658,1.70207,-1.61697,3.84733,14.8985,1.61352,51.0481,17.6383,-49.326,6.0,0.0,0.0,686.0,83414,93.2417,88.9049,11498.5,Clever
3406,3407,2025-02-26,WEDNESDAY,2402,,PI,,11X,1006024,,,1740622141,1740623445,21.7333,4.0327,48.8,47.6,64.7509,14.8682,18.5853,29.2336,0.158808,1.39057,-0.537368,3.36058,6.34252,1.57277,20.6212,2.29515,-8.5164,4.0,0.0,0.0435,686.0,83414,88.1821,86.0137,11507.9,Clever
3407,3408,2025-02-26,WEDNESDAY,2405,,PO,,22,957023,,,1740572521,1740577617,84.9333,17.8986,98.0,90.0,55.1428,18.1649,26.2913,48.399,-0.0854194,1.5191,-1.89624,2.23732,44.156,2.46701,14.6662,53.5599,-53.2299,24.0,0.0,0.8571,686.0,113501,207.282,190.361,8180.97,Clever
3408,3409,2025-02-26,WEDNESDAY,2405,,2,,22,427020,,,1740577672,1740582598,82.1,14.6178,90.0,84.8,54.8788,12.7577,22.5136,38.0784,0.00617857,1.95738,-3.96136,2.81111,33.6218,2.30007,14.3629,84.016,-83.9696,17.0,0.0,0.1446,686.0,113501,190.361,167.294,8199.11,Clever
3409,3410,2025-02-26,WEDNESDAY,2405,,2,,22,894020,,,1740582633,1740589834,120.017,23.2175,84.8,72.0,54.2029,12.0309,18.7601,46.03,0.0635199,2.01973,-1.88352,1.81387,60.3485,2.59927,14.4092,113.591,-112.911,36.0,0.0,0.0165,686.0,113501,174.711,148.339,8213.73,Clever
3410,3411,2025-02-26,WEDNESDAY,2405,,2,,22,227020,,,1740589895,1740597001,118.433,23.0094,74.8,68.0,61.6742,13.2187,24.8823,46.7679,0.0384529,1.81196,-1.74422,3.38373,42.5224,1.84805,15.0898,110.388,-111.068,28.0,0.0,0.1345,686.0,113501,154.108,132.681,8237.0,Clever
3411,3412,2025-02-26,WEDNESDAY,2405,,2,,22,746020,,,1740597062,1740604312,120.833,23.2703,68.0,60.8,68.1898,13.7059,20.2104,49.098,-0.140317,2.08976,-3.05078,3.23199,42.2624,1.81615,14.4092,114.412,-113.731,31.0,0.0,0.0246,686.0,113501,140.098,118.672,8260.01,Clever
3412,3413,2025-02-26,WEDNESDAY,2405,,2,,22,512020,,,1740604373,1740611339,116.1,23.0125,60.0,51.6,68.6843,15.1018,24.8901,48.3407,-0.0140785,1.82973,-2.25172,2.73958,48.2716,2.09763,15.0898,110.924,-111.605,30.0,0.0,0.1282,686.0,113501,123.616,103.838,8283.28,Clever
3413,3414,2025-02-26,WEDNESDAY,2405,,2,,22,263020,,,1740611401,1740618704,121.717,23.0342,51.6,41.2,68.3292,10.847,15.9747,54.3505,-0.167057,1.64341,-2.08825,2.21483,58.1196,2.52319,15.0944,114.057,-114.062,37.0,0.0,0.0,686.0,114785,106.31,79.1143,8306.5,Clever
3414,3415,2025-02-26,WEDNESDAY,2405,,2,,22,75020,,,1740618766,1740621657,48.1833,10.641,41.2,36.4,67.5819,12.8133,19.9887,46.3795,0.0401165,2.19121,-2.43882,2.21687,25.5385,2.40001,15.0898,73.2579,-34.2871,15.0,0.0,0.0,686.0,114785,84.8831,74.9938,8329.53,Clever
3415,3416,2025-02-26,WEDNESDAY,2405,,PI,,22,1004024,,,1740621710,1740622307,9.95,1.80819,36.4,36.0,66.67,10.2707,17.9736,37.0881,-0.358978,0.0,-1.60127,4.52046,3.13138,1.73178,60.4613,1.4842,-22.1061,2.0,0.0,0.0,686.0,114785,74.9938,74.1697,8340.29,Clever
3416,3417,2025-02-26,WEDNESDAY,2406,,PO,,21X,926023,,,1740575275,1740576520,20.75,3.83075,84.4,82.8,55.52,13.7701,29.2615,34.6997,-0.0225582,0.343784,-0.214865,2.39422,7.08298,1.84898,16.0979,4.8698,-3.20995,5.0,0.0,0.2273,686.0,117045,203.86,199.995,6176.1,Clever
3417,3418,2025-02-26,WEDNESDAY,2406,,1X,,21X,503020,,,1740576601,1740578937,38.9333,9.51319,82.4,80.4,55.2031,15.1148,25.784,42.8649,-0.301841,0.446197,-5.19518,4.7566,17.3729,1.82619,18.0326,42.0433,-9.0278,11.0,0.0,0.2,686.0,117045,199.029,184.537,6181.12,Clever
3418,3419,2025-02-26,WEDNESDAY,2406,,1X,,21X,356020,,,1740579001,1740581641,44.0,8.95085,80.0,77.6,54.7473,20.5473,24.6568,37.5929,0.0133811,1.5024,-1.32275,3.72952,16.8646,1.88413,58.0851,14.4924,-51.9563,9.0,0.0,0.0,686.0,117045,193.232,177.774,6191.08,Clever
3419,3420,2025-02-26,WEDNESDAY,2406,,1X,,21X,549020,,,1740581689,1740584281,43.2,10.0196,77.6,73.6,53.5953,18.937,27.2693,52.2631,0.236582,2.52832,-1.10554,2.5049,25.4494,2.53996,21.3326,49.9002,-20.1846,11.0,0.0,0.1364,686.0,117045,187.435,169.078,6200.04,Clever
3420,3421,2025-02-26,WEDNESDAY,2406,,1X,,21X,318020,,,1740584341,1740586784,40.7167,8.81725,73.2,70.4,54.5134,11.3811,15.4784,36.292,-0.270167,1.70207,-2.04248,3.14902,19.4876,2.21017,57.3604,12.5885,-51.1702,11.0,0.0,0.0,686.0,117045,176.807,170.044,6210.38,Clever
3421,3422,2025-02-26,WEDNESDAY,2406,,1X,,21X,715020,,,1740586846,1740589562,45.2667,9.95126,70.0,66.4,54.4167,15.034,22.9089,52.5544,-0.0945459,1.56378,-4.78707,2.76424,23.4247,2.35394,20.6212,44.2255,-16.7983,10.0,0.0,0.1522,686.0,117045,169.078,160.383,6219.43,Clever
3422,3423,2025-02-26,WEDNESDAY,2406,,1X,,21X,419020,,,1740589621,1740592440,46.9833,9.37649,66.4,63.6,56.184,17.2093,22.5045,36.2434,0.0173221,1.91598,-1.5625,3.34874,16.1148,1.71864,51.0481,19.3193,-49.7462,8.0,0.0,0.0208,686.0,117045,160.383,145.89,6229.46,Clever
3423,3424,2025-02-26,WEDNESDAY,2406,,1X,,21X,196020,,,1740592502,1740595081,42.9833,10.0196,62.4,59.6,63.5814,17.588,22.9409,59.0302,0.0950761,1.98413,-1.3191,3.57843,18.2046,1.8169,20.6212,51.4023,-20.9753,15.0,0.0,0.1818,686.0,117045,150.721,135.263,6238.84,Clever
3424,3425,2025-02-26,WEDNESDAY,2406,,1X,,21X,393020,,,1740595122,1740597841,45.3167,9.36406,59.6,56.8,66.7973,14.7518,22.4789,38.6998,0.124181,2.35267,-1.41894,3.34431,15.2113,1.62444,51.0481,21.02,-51.4469,8.0,0.0,0.0,686.0,117045,143.958,128.499,6248.88,Clever
3425,3426,2025-02-26,WEDNESDAY,2406,,1X,,21X,9020,,,1740597900,1740600469,42.8167,9.83009,56.8,53.6,68.6198,11.5517,19.803,51.933,-0.163462,1.53186,-1.65952,3.0719,18.6457,1.89679,20.3504,48.1375,-21.5798,11.0,0.0,0.0227,686.0,117045,137.195,129.466,6258.27,Clever
3426,3427,2025-02-26,WEDNESDAY,2406,,1X,,21X,260020,,,1740600528,1740603108,43.0,9.26464,53.6,51.2,67.7107,17.1915,23.9186,40.0202,0.146007,1.52943,-1.1268,3.86027,12.7037,1.3712,53.1892,17.4279,-50.2668,8.0,0.0,0.1818,686.0,90419,129.466,115.939,6268.38,Clever
3427,3428,2025-02-26,WEDNESDAY,2406,,1X,,21X,395020,,,1740603170,1740605861,44.85,9.95436,51.2,48.4,68.092,12.3102,18.6933,51.1466,-0.120649,1.51699,-1.87228,3.55513,15.9406,1.60137,20.3504,51.219,-22.2048,13.0,0.0,0.0435,686.0,90419,123.669,116.905,6277.71,Clever
3428,3429,2025-02-26,WEDNESDAY,2406,,1X,,21X,239020,,,1740605937,1740608618,44.6833,8.76754,48.4,46.4,69.072,12.6729,22.4656,39.3891,-0.141998,1.44676,-2.10693,4.38377,12.5292,1.42904,47.4859,15.818,-42.9535,10.0,0.0,0.087,686.0,90419,116.905,112.075,6288.28,Clever
3429,3430,2025-02-26,WEDNESDAY,2406,,1X,,21X,552020,,,1740608690,1740611221,42.1833,9.94504,46.4,43.2,68.8143,16.5685,22.0914,48.3019,0.0105582,1.28919,-1.67879,3.10783,18.105,1.8205,18.2249,50.5371,-17.7139,13.0,0.0,0.0233,686.0,90419,112.075,104.345,6297.15,Clever
3430,3431,2025-02-26,WEDNESDAY,2406,,1X,,21X,876020,,,1740611253,1740613898,44.0833,9.10309,43.2,40.4,68.3768,14.0404,20.5206,39.2046,-0.0207169,0.834669,-1.82973,3.2511,15.729,1.72788,55.902,15.7416,-52.6862,14.0,0.0,0.0,686.0,90419,104.345,97.5823,6307.09,Clever
3431,3432,2025-02-26,WEDNESDAY,2406,,1X,,21X,645020,,,1740613981,1740616711,45.5,9.4728,40.4,37.6,68.6857,11.2353,17.3211,48.7679,0.0291186,1.22838,-1.41388,3.38314,16.8279,1.77644,19.3605,42.383,-20.5567,20.0,0.0,0.0,686.0,90419,97.5823,89.853,6316.65,Clever
